id,naam,locatie,provincie,gemeente,deelgemeente,is_vastgesteld,is_beschermd,omvang,erfgoedwaarde,bewaringstoestand,stijl,typologie,context,materiaal,plantensoort,datering,personen,gebeurtenissen,themas,disciplines,dataverantwoordelijke,stamomtrek
301186,Wilgenrij met opgaande bomen en knotbomen,Koestraat (Merelbeke),Oost-Vlaanderen,Merelbeke,Merelbeke,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen, opgaande bomen",valleiranden,,Salix rubens (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,633
133047,Opgaande gewone plataan in het Muinkpark,Muinkpark (Gent),Oost-Vlaanderen,Gent,Gent,False,False,Element,aanwezig,bewaard,,opgaande bomen,publieke parken,,Platanus hispanica (x),tweede helft 19de eeuw,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,629
130842,Geknotte zomerlinde kerkhof Avekapelle,Kerkstraat (Veurne),West-Vlaanderen,Veurne,Avekapelle,False,True,Element,aanwezig,bewaard,,"knotbomen, veteraanbomen",begraafplaatsen,,Tilia platyphyllos,,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,627
133172,Hakhoutstoof van gewone es,"Sint-Hubertusstraat, Tommenmolenstraat (Grimbergen)",Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,hakhoutstoven,valleien,,Fraxinus excelsior,,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,625
132164,Knotwilg in tuin,Kwinten 41 (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,knotbomen,tuinen,,Salix,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,623
132520,Oude grauwe abeel bij Kasteel van Hardelingen,Hardelingenstraat 5 (Hoeselt),Limburg,Hoeselt,Sint-Huibrechts-Hern,False,True,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen",kasteeldomeinen,,Populus canescens (x),,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,622
131290,Knotwilgenrijen als perceelsrandbeplanting,"Rooststraat, Zullikstraat (Herne)",Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","graslanden, perceelsgrenzen",,"Salix alba, Salix rubens (x)",,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,620
132647,Oude lindestoof als grensboom,"Strijpen, Velzeke-Ruddershove (Zottegem)",Oost-Vlaanderen,Zottegem,"Strijpen, Velzeke-Ruddershove",True,False,Element,aanwezig,bewaard,,"grensbomen, hakhoutstoven, schermbeplantingen","beken, watermolens",,Tilia,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,620
131393,Zwaar ontwikkelde knotwilg op perceelsgrens,Geraardsbergse steenweg (Oosterzele),Oost-Vlaanderen,Oosterzele,Landskouter,False,False,Element,aanwezig,bewaard,,"knotbomen, solitaire bomen","perceelsgrenzen, weilanden",,Salix fragilis,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Gemeente Oosterzele,618
304148,Tien mammoetbomen in villatuin Scherpenberg,Scherpenberg (Ronse),Oost-Vlaanderen,Ronse,Ronse,True,False,Element,aanwezig,bewaard,,opgaande bomen,villatuinen,,Sequoiadendron giganteum,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,616
130873,Opgaande Canadapopulier in de plantentuin Michel Thiery,Berouw (Gent),Oost-Vlaanderen,Gent,Gent,False,True,Element,aanwezig,bewaard,,opgaande bomen,"arboreta, tuinen en parken",,Populus canadensis (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,613
132152,Opgaande beuk in het Vrouwenbos,"Kies, Vrouwenhof (Voeren)",Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,"individuele bomen, opgaande bomen","bossen, weilanden",,Fagus sylvatica,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,612
130410,Opgaande bruine beuk bij school De Beuk,Stationsstraat 82 (Aalter),Oost-Vlaanderen,Aalter,Aalter,False,False,Element,aanwezig,bewaard,,opgaande bomen,,,Fagus sylvatica 'Atropunicea',,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,609
132252,Houtkant op talud bij holle weg,Kinkenberg (Voeren),Limburg,Voeren,'s Gravenvoeren,True,True,Element,aanwezig,bewaard,,"houtkanten, vastleggingshagen","holle wegen, natuurlijke taluds",,"Corylus avellana, Fraxinus excelsior, Populus canadensis (x), Prunus spinosa, Ribes uva-crispa, Robinia pseudoacacia, Salix caprea K., Ulmus minor",,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,600
133173,Hakhoutstoof van zwarte els,"Sint-Hubertusstraat, Tommenmolenstraat (Grimbergen)",Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,hakhoutstoven,valleien,,Alnus glutinosa,,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,600
307195,Plataan in zichtas Kasteel Kolmont,Overrepen (Tongeren),Limburg,Tongeren,Overrepen,False,False,Element,aanwezig,bewaard,,"focusbomen, opgaande bomen","beken, kasteeldomeinen",,Platanus,,,Inventarisatie Kolmontbos,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,600
132414,Eikenhakhoutstoof Molenberg,Daalbroekstraat 120 (Lanaken),Limburg,Lanaken,Rekem,False,False,Element,aanwezig,bewaard,,"autochtone vegetaties, hakhoutstoven, op struiken gezette bomen",,,Quercus robur,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,598
130560,Knotwilg als hoekboom bij veedrinkpoel,Renteweg (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen",drenkpoelen,,Salix,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,595
131245,Knotwilg,"Haagstraat, Kwatemstraat (Herne)",Vlaams-Brabant,Herne,Herne,False,True,Element,aanwezig,bewaard,,knotbomen,"erven, perceelsgrenzen",,Salix,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,595
132043,Opgaande Canadapopulier als bakenboom Fort Liefkenshoek,Ketenislaan (Beveren),Oost-Vlaanderen,Beveren,Kallo,False,True,Element,aanwezig,bewaard,,"bakenbomen, opgaande bomen, solitaire bomen",forten,,Populus canadensis (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,595
302066,Knotwinterlinde,Mennekesput (Voeren),Limburg,Voeren,'s Gravenvoeren,True,False,Element,aanwezig,bewaard,,knotbomen,"holle wegen, houtkanten",,Tilia cordata,,,"Ad hoc-inventarisatie landschappelijk erfgoed 2016, Inventarisatie Voer- en Gulpvallei",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,595
130383,Winterlinde als kapel- en etageboom,Weeldestraat 13 (Ravels),Antwerpen,Ravels,Weelde,False,True,Element,aanwezig,bewaard,,"etagebomen, gerechtsbomen, kapelbomen, opgaande bomen, solitaire bomen",erven,,Tilia cordata,,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
131501,Opgaande plataan,Gallicstraat (Tienen),Vlaams-Brabant,Tienen,Bost,False,True,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Platanus,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
131928,Hakhoutstoof van beuk,Veurs (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,hakhoutstoven,bossen,,Fagus sylvatica,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
132148,Hakhout van winterlinde,"Kattenroth, Komberg (Voeren)",Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,hakhoutstoven,bossen,,Tilia cordata,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
133171,Hakhoutstoof van schietwilg,"Sint-Hubertusstraat, Tommenmolenstraat (Grimbergen)",Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,"hakhoutstoven, vastleggingshagen","houtkanten, viskweekvijvers",,Salix alba,,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
133348,Twee geënte beuken in het kasteelpark Mariagaarde,Kasteelstraat 10 (Borgloon),Limburg,Borgloon,Hoepertingen,False,False,Element,aanwezig,bewaard,,opgaande bomen,private parken,,Fagus sylvatica 'Atropunicea',,,Ad hoc-inventarisatie landschappelijk erfgoed 2012,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,590
132059,Twee vleugelnoten bij Kasteel Mullié,Nerenhoek 37 (Lochristi),Oost-Vlaanderen,Lochristi,Zaffelare,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen en parken,,Pterocarya fraxinifolia,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,575
300193,Opgaande tamme kastanje in park Vilain XIIII,Dreef 148 (Maasmechelen),Limburg,Maasmechelen,Leut,False,False,Element,aanwezig,bewaard,,"individuele bomen, opgaande bomen, stinzenvegetaties",private parken,,Castanea sativa,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,575
133230,Oude tamme kastanje,"H. Torleylaan 100, Oud Dorp (Beersel)",Vlaams-Brabant,Beersel,Huizingen,False,False,Element,aanwezig,bewaard,,opgaande bomen,"bossen, parkbossen",,Castanea sativa,,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,574
307412,Mammoetboom Kolmont,Overrepen (Tongeren),Limburg,Tongeren,Overrepen,False,False,Element,aanwezig,bewaard,,opgaande bomen,"burchten, kasteeldomeinen",,Sequoiadendron giganteum,,,Inventarisatie Kolmontbos,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,572
130149,Vier lindenhakhoutstoven op de voormalige Scheldeoever,Peperstraat (Zwalm),Oost-Vlaanderen,Zwalm,Nederzwalm-Hermelgem,False,False,Element,aanwezig,bewaard,,"hakhoutstoven, houtkanten, vastleggingshagen",meanders,,Tilia europaea (x),,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,570
130359,Geknotte zwarte populier langs Romeinse weg,Molenberg 18 (Affligem),"Oost-Vlaanderen, Vlaams-Brabant","Aalst, Affligem",Hekelgem,False,True,Element,aanwezig,bewaard,,"autochtone vegetaties, grensbomen, hoekbomen, knotbomen, veteraanbomen",wegen,,Populus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,570
131128,Treurbeuk op protestants kerkhof Korsele,Korsele 39 (Horebeke),Oost-Vlaanderen,Horebeke,Sint-Maria-Horebeke,False,True,Element,aanwezig,bewaard,,opgaande bomen,kerkhoven,,Fagus sylvatica 'Pendula',derde kwart 19de eeuw,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,570
132147,Hakhout van gewone beuk,"Kattenroth, Komberg (Voeren)",Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,hakhoutstoven,"bossen, perceelsgrenzen",,Fagus sylvatica,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,570
130406,Moerascipres Osbroekpark,Alfons Van de Maelestraat 96 (Aalst),Oost-Vlaanderen,Aalst,Erembodegem,False,False,Element,aanwezig,bewaard,,opgaande bomen,parken,,Taxodium distichum,,,"Ad hoc-inventarisatie landschappelijk erfgoed 2015, Inventarisatie houtige beplantingen 2005-2013",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,569
133397,Opgaande zwarte populier,Alfonsstraat (Borgloon),Limburg,Borgloon,Bommershoven,False,True,Element,niet aanwezig,niet bewaard,,"individuele bomen, opgaande bomen",,,Populus nigra,,,Inventarisatie Haspengouw van Borgloon tot Vechmaal,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,568
130389,Monumentale zomereik bij Hof Ter Laken,Ijzerenweg 17 (Heist-op-den-Berg),Antwerpen,Heist-op-den-Berg,Booischot,False,False,Element,aanwezig,bewaard,,"individuele bomen, kapelbomen, opgaande bomen",kasteeldomeinen,,Quercus robur,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,567
130800,17de eeuwse lindendreef bij de Abdij van Tongerlo,Abdijstraat (Westerlo),Antwerpen,Westerlo,Tongerlo,False,True,Element,aanwezig,bewaard,,"dreven, opgaande bomen, veteraanbomen",abdijen,,Tilia europaea (x),vierde kwart 17de eeuw,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,561
131458,Opgaande bruine beuk in gemeentepark Beaulieu,Kapellen (Kapellen),Antwerpen,Kapellen,Kapellen,False,True,Element,aanwezig,bewaard,,"individuele bomen, opgaande bomen",parken,,Fagus sylvatica 'Atropunicea',,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,560
131889,Knotwilgenrij,Veurs (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,"bomenrijen, hoekbomen, knotbomen",,,Salix alba,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,560
132386,Hakhout van winterlinde op steilrand langs Berwijn,"Holleweg, Voerenstraat (Voeren)",Limburg,Voeren,Moelingen,True,False,Element,aanwezig,bewaard,,"hakhoutstoven, vastleggingshagen","houtkanten, valleiranden",,Tilia cordata,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,560
308374,Meerstammige beuken,"Mechelen-aan-de-Maas, Opgrimbie (Maasmechelen)",Limburg,Maasmechelen,"Mechelen-aan-de-Maas, Opgrimbie",False,False,Element,aanwezig,bewaard,,"grensmarkeringen, hakhoutstoven",,,Fagus sylvatica,,,Ad hoc-inventarisatie landschappelijk erfgoed 2021,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,556
131593,Solitaire plataan in Kasteeldomein ten Bosch,Kramershoek 2-6 (Evergem),Oost-Vlaanderen,Evergem,Evergem,False,True,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen",parken,,Platanus hispanica (x),,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,555
131535,Opgaande bruine beuk,Kasteelstraat 55 (Brakel),Oost-Vlaanderen,Brakel,Nederbrakel,False,False,Element,aanwezig,bewaard,,opgaande bomen,"tuinen, tuinen en parken",,Fagus sylvatica 'Atropunicea',vierde kwart 19de eeuw,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,552
130534,Hakhoutstoof van populier Speelbos,Warandestraat (Wetteren),Oost-Vlaanderen,Wetteren,Wetteren,False,True,Element,aanwezig,bewaard,,hakhoutstoven,stuifduinen,,Populus,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,550
131666,Elzenhakhout als hoekboom,Teuven (Voeren),Limburg,Voeren,Teuven,True,False,Element,aanwezig,bewaard,,"hakhoutstoven, hoekbomen",weilanden,,Alnus glutinosa,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,550
130754,Opgaande plataan als vrijheidsboom ,"Leuvensebaan, St.-Agathastraat (Huldenberg)",Vlaams-Brabant,Huldenberg,Sint-Agatha-Rode,False,True,Element,aanwezig,bewaard,,"opgaande bomen, vrijheidsbomen",openbare pleinen,,Platanus hispanica (x),tweede kwart 19de eeuw,,"Ad hoc-inventarisatie landschappelijk erfgoed 2015, Inventarisatie herdenkingsbomen, Inventarisatie houtige beplantingen 2005-2013",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,546
130895,Peerie's linde,"Pruimelstraat, Westerring (Oudenaarde)",Oost-Vlaanderen,Oudenaarde,Eine,False,True,Element,aanwezig,bewaard,,"herdenkingsbomen, kruispuntbomen, veteraanbomen",agrarische landschappen,,Tilia europaea (x),tweede kwart 18de eeuw,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,545
133321,Twee opgaande platanen in kasteelpark Mariagaarde,Kasteelstraat 10 (Borgloon),Limburg,Borgloon,Hoepertingen,False,False,Element,aanwezig,bewaard,,opgaande bomen,private parken,,Platanus hispanica (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2012,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,543
130861,Grote Linde,Leernsesteenweg (Deinze),Oost-Vlaanderen,Deinze,Sint-Martens-Leerne,False,True,Element,aanwezig,bewaard,,"gekandelaarde bomen, veteraanbomen",dreven,,Tilia europaea (x),,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,542
131292,Knotwilg als hoekboom,Zullikstraat (Herne),Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen",,,Salix rubens (x),,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,540
132419,Opgaande Canadapopulier bij brug,Eric Sasselaan (Antwerpen),Antwerpen,Antwerpen,Antwerpen,False,False,Element,aanwezig,bewaard,,opgaande bomen,,,Populus canadensis (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Stad Antwerpen,540
130984,Den 'Dikken Eik' in het Meerdaalwoud,Bierbeek (Bierbeek),Vlaams-Brabant,Bierbeek,Bierbeek,False,True,Element,aanwezig,bewaard,,opgaande bomen,loofbossen,,Quercus robur,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,539
130823,Bruine beuk bij Congregatiezaal voor arbeiders,Kaaistraat 32 (Eeklo),Oost-Vlaanderen,Eeklo,Eeklo,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen,,Fagus sylvatica 'Atropunicea',,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,538
301794,Japanse honingboom bij Wit Kasteel,Truilingenstraat 1 (Sint-Truiden),Limburg,Sint-Truiden,Kerkom-bij-Sint-Truiden,False,True,Element,aanwezig,bewaard,,opgaande bomen,"kasteeldomeinen, tuinen en parken",,Styphnolobium japonicum,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,538
